comment : Fix one factor at a time to see the effect
date : 10.01
name : FixFactor
tasktype: MocapTask
outputFolder : /q/cache/fixFactorPose
rowId,backgroundId,frameId,clothId,mode
447,383,89,2,ipjd
448,230,89,3,ipjd
449,671,89,4,ipjd
450,794,90,0,ipjd
451,667,90,1,ipjd
452,523,90,2,ipjd
453,744,90,3,ipjd
454,1100,90,4,ipjd
455,393,91,0,ipjd
456,132,91,1,ipjd
457,889,91,2,ipjd
458,201,91,3,ipjd
459,128,91,4,ipjd
460,509,92,0,ipjd
461,371,92,1,ipjd
462,399,92,2,ipjd
463,21,92,3,ipjd
464,886,92,4,ipjd
465,414,93,0,ipjd
466,16,93,1,ipjd
467,531,93,2,ipjd
468,659,93,3,ipjd
469,279,93,4,ipjd
470,507,94,0,ipjd
471,1198,94,1,ipjd
472,659,94,2,ipjd
473,473,94,3,ipjd
474,1186,94,4,ipjd
475,432,95,0,ipjd
476,470,95,1,ipjd
477,96,95,2,ipjd
478,778,95,3,ipjd
479,933,95,4,ipjd
480,1186,96,0,ipjd
481,606,96,1,ipjd
482,904,96,2,ipjd
483,987,96,3,ipjd
484,119,96,4,ipjd
485,360,97,0,ipjd
486,494,97,1,ipjd
487,383,97,2,ipjd
488,84,97,3,ipjd
489,36,97,4,ipjd
490,1166,98,0,ipjd
491,790,98,1,ipjd
492,1014,98,2,ipjd
493,802,98,3,ipjd
494,1088,98,4,ipjd
495,358,99,0,ipjd
496,1146,99,1,ipjd
497,1099,99,2,ipjd
498,731,99,3,ipjd
499,1054,99,4,ipjd
500,268,100,0,ipjd
501,987,100,1,ipjd
502,26,100,2,ipjd
503,1153,100,3,ipjd
504,1185,100,4,ipjd
505,1154,101,0,ipjd
506,1008,101,1,ipjd
507,191,101,2,ipjd
508,1174,101,3,ipjd
509,1107,101,4,ipjd
510,125,102,0,ipjd
511,592,102,1,ipjd
512,1198,102,2,ipjd
513,654,102,3,ipjd
514,503,102,4,ipjd
515,500,103,0,ipjd
516,681,103,1,ipjd
517,947,103,2,ipjd
518,1144,103,3,ipjd
519,345,103,4,ipjd
520,753,104,0,ipjd
521,732,104,1,ipjd
522,977,104,2,ipjd
523,1152,104,3,ipjd
524,591,104,4,ipjd
525,305,105,0,ipjd
526,416,105,1,ipjd
527,308,105,2,ipjd
528,438,105,3,ipjd
529,1091,105,4,ipjd
530,146,106,0,ipjd
531,454,106,1,ipjd
532,699,106,2,ipjd
533,471,106,3,ipjd
534,1056,106,4,ipjd
535,544,107,0,ipjd
536,24,107,1,ipjd
537,551,107,2,ipjd
538,1043,107,3,ipjd
539,1054,107,4,ipjd
540,604,108,0,ipjd
541,653,108,1,ipjd
542,1160,108,2,ipjd
543,722,108,3,ipjd
544,505,108,4,ipjd
545,1158,109,0,ipjd
546,196,109,1,ipjd
547,455,109,2,ipjd
548,730,109,3,ipjd
549,978,109,4,ipjd
550,1091,110,0,ipjd
551,244,110,1,ipjd
552,442,110,2,ipjd
553,638,110,3,ipjd
554,226,110,4,ipjd
555,316,111,0,ipjd
556,364,111,1,ipjd
557,746,111,2,ipjd
558,673,111,3,ipjd
559,225,111,4,ipjd
560,108,112,0,ipjd
561,146,112,1,ipjd
562,606,112,2,ipjd
563,1144,112,3,ipjd
564,632,112,4,ipjd
565,59,113,0,ipjd
566,205,113,1,ipjd
567,984,113,2,ipjd
568,876,113,3,ipjd
569,475,113,4,ipjd
570,992,114,0,ipjd
571,668,114,1,ipjd
572,269,114,2,ipjd
573,99,114,3,ipjd
574,62,114,4,ipjd
575,385,115,0,ipjd
576,390,115,1,ipjd
577,863,115,2,ipjd
578,1211,115,3,ipjd
579,1069,115,4,ipjd
580,903,116,0,ipjd
581,1000,116,1,ipjd
582,735,116,2,ipjd
583,430,116,3,ipjd
584,790,116,4,ipjd
585,745,117,0,ipjd
586,554,117,1,ipjd
587,530,117,2,ipjd
588,314,117,3,ipjd
589,665,117,4,ipjd
590,1200,118,0,ipjd
591,602,118,1,ipjd
592,266,118,2,ipjd
593,124,118,3,ipjd
594,1000,118,4,ipjd
595,1074,119,0,ipjd
596,292,119,1,ipjd
597,858,119,2,ipjd
598,390,119,3,ipjd
599,601,119,4,ipjd
600,788,120,0,ipjd
601,1094,120,1,ipjd
602,166,120,2,ipjd
603,1201,120,3,ipjd
604,271,120,4,ipjd
605,59,121,0,ipjd
606,96,121,1,ipjd
607,961,121,2,ipjd
608,1129,121,3,ipjd
609,433,121,4,ipjd
610,578,122,0,ipjd
611,495,122,1,ipjd
612,673,122,2,ipjd
613,301,122,3,ipjd
614,319,122,4,ipjd
615,1022,123,0,ipjd
616,733,123,1,ipjd
617,218,123,2,ipjd
618,822,123,3,ipjd
619,675,123,4,ipjd
620,1191,124,0,ipjd
621,1030,124,1,ipjd
622,32,124,2,ipjd
623,1079,124,3,ipjd
624,767,124,4,ipjd
625,280,125,0,ipjd
626,311,125,1,ipjd
627,930,125,2,ipjd
628,137,125,3,ipjd
629,428,125,4,ipjd
630,315,126,0,ipjd
631,1084,126,1,ipjd
632,344,126,2,ipjd
633,604,126,3,ipjd
634,924,126,4,ipjd
635,687,127,0,ipjd
636,1120,127,1,ipjd
637,948,127,2,ipjd
638,760,127,3,ipjd
639,540,127,4,ipjd
640,972,128,0,ipjd
641,160,128,1,ipjd
642,781,128,2,ipjd
643,718,128,3,ipjd
644,1088,128,4,ipjd
645,1140,129,0,ipjd
646,916,129,1,ipjd
647,708,129,2,ipjd
648,277,129,3,ipjd
649,363,129,4,ipjd
650,755,130,0,ipjd
651,792,130,1,ipjd
652,156,130,2,ipjd
653,502,130,3,ipjd
654,303,130,4,ipjd
655,1131,131,0,ipjd
656,1118,131,1,ipjd
657,549,131,2,ipjd
658,755,131,3,ipjd
659,538,131,4,ipjd
660,1005,132,0,ipjd
661,166,132,1,ipjd
662,705,132,2,ipjd
663,1075,132,3,ipjd
664,38,132,4,ipjd
665,1209,133,0,ipjd
666,731,133,1,ipjd
667,290,133,2,ipjd
668,64,133,3,ipjd
669,867,133,4,ipjd
670,1098,134,0,ipjd
671,708,134,1,ipjd
672,1066,134,2,ipjd
673,18,134,3,ipjd
674,825,134,4,ipjd
675,1178,135,0,ipjd
676,620,135,1,ipjd
677,996,135,2,ipjd
678,929,135,3,ipjd
679,151,135,4,ipjd
680,1163,136,0,ipjd
681,191,136,1,ipjd
682,299,136,2,ipjd
683,971,136,3,ipjd
684,74,136,4,ipjd
685,272,137,0,ipjd
686,430,137,1,ipjd
687,410,137,2,ipjd
688,114,137,3,ipjd
689,983,137,4,ipjd
690,1014,138,0,ipjd
691,982,138,1,ipjd
692,440,138,2,ipjd
693,438,138,3,ipjd
694,530,138,4,ipjd
695,1186,139,0,ipjd
696,884,139,1,ipjd
697,138,139,2,ipjd
698,463,139,3,ipjd
699,333,139,4,ipjd
700,631,140,0,ipjd
701,1216,140,1,ipjd
702,171,140,2,ipjd
703,131,140,3,ipjd
704,487,140,4,ipjd
705,443,141,0,ipjd
706,148,141,1,ipjd
707,921,141,2,ipjd
708,64,141,3,ipjd
709,333,141,4,ipjd
710,202,142,0,ipjd
711,228,142,1,ipjd
712,303,142,2,ipjd
713,449,142,3,ipjd
714,255,142,4,ipjd
715,1166,143,0,ipjd
716,172,143,1,ipjd
717,363,143,2,ipjd
718,330,143,3,ipjd
719,1116,143,4,ipjd
720,1136,144,0,ipjd
721,910,144,1,ipjd
722,390,144,2,ipjd
723,1018,144,3,ipjd
724,970,144,4,ipjd
725,198,145,0,ipjd
726,972,145,1,ipjd
727,1051,145,2,ipjd
728,110,145,3,ipjd
729,88,145,4,ipjd
730,131,146,0,ipjd
731,266,146,1,ipjd
732,1115,146,2,ipjd
733,373,146,3,ipjd
734,845,146,4,ipjd
735,345,147,0,ipjd
736,840,147,1,ipjd
737,819,147,2,ipjd
738,519,147,3,ipjd
739,1088,147,4,ipjd
740,1155,148,0,ipjd
741,746,148,1,ipjd
742,500,148,2,ipjd
743,1026,148,3,ipjd
744,1052,148,4,ipjd
745,995,149,0,ipjd
746,1188,149,1,ipjd
747,1102,149,2,ipjd
748,167,149,3,ipjd
749,357,149,4,ipjd
750,1116,150,0,ipjd
751,149,150,1,ipjd
752,1074,150,2,ipjd
753,460,150,3,ipjd
754,152,150,4,ipjd
755,797,151,0,ipjd
756,634,151,1,ipjd
757,333,151,2,ipjd
758,444,151,3,ipjd
759,88,151,4,ipjd
760,633,152,0,ipjd
761,43,152,1,ipjd
762,937,152,2,ipjd
763,102,152,3,ipjd
764,923,152,4,ipjd
765,977,153,0,ipjd
766,596,153,1,ipjd
767,729,153,2,ipjd
768,569,153,3,ipjd
769,474,153,4,ipjd
770,498,154,0,ipjd
771,1163,154,1,ipjd
772,1174,154,2,ipjd
773,662,154,3,ipjd
774,482,154,4,ipjd
775,1074,155,0,ipjd
776,604,155,1,ipjd
777,146,155,2,ipjd
778,801,155,3,ipjd
779,346,155,4,ipjd
780,268,156,0,ipjd
781,521,156,1,ipjd
782,416,156,2,ipjd
783,958,156,3,ipjd
784,580,156,4,ipjd
785,966,157,0,ipjd
786,898,157,1,ipjd
787,14,157,2,ipjd
788,1137,157,3,ipjd
789,456,157,4,ipjd
790,469,158,0,ipjd
791,797,158,1,ipjd
792,989,158,2,ipjd
793,954,158,3,ipjd
794,605,158,4,ipjd
795,271,159,0,ipjd
796,456,159,1,ipjd
797,466,159,2,ipjd
798,433,159,3,ipjd
799,306,159,4,ipjd
800,1,160,0,ipjd
801,773,160,1,ipjd
802,897,160,2,ipjd
803,299,160,3,ipjd
804,858,160,4,ipjd
805,326,161,0,ipjd
806,701,161,1,ipjd
807,747,161,2,ipjd
808,925,161,3,ipjd
809,71,161,4,ipjd
810,32,162,0,ipjd
811,564,162,1,ipjd
812,330,162,2,ipjd
813,110,162,3,ipjd
814,131,162,4,ipjd
815,575,163,0,ipjd
816,526,163,1,ipjd
817,482,163,2,ipjd
818,182,163,3,ipjd
819,243,163,4,ipjd
820,13,164,0,ipjd
821,382,164,1,ipjd
822,302,164,2,ipjd
823,1059,164,3,ipjd
824,914,164,4,ipjd
825,384,165,0,ipjd
826,662,165,1,ipjd
827,1012,165,2,ipjd
828,713,165,3,ipjd
829,878,165,4,ipjd
830,346,166,0,ipjd
831,1023,166,1,ipjd
832,372,166,2,ipjd
833,299,166,3,ipjd
834,758,166,4,ipjd
835,619,167,0,ipjd
836,587,167,1,ipjd
837,993,167,2,ipjd
838,346,167,3,ipjd
839,71,167,4,ipjd
840,810,168,0,ipjd
841,950,168,1,ipjd
842,384,168,2,ipjd
843,34,168,3,ipjd
844,31,168,4,ipjd
845,1046,169,0,ipjd
846,1187,169,1,ipjd
847,803,169,2,ipjd
848,758,169,3,ipjd
849,969,169,4,ipjd
850,778,170,0,ipjd
851,435,170,1,ipjd
852,4,170,2,ipjd
853,238,170,3,ipjd
854,198,170,4,ipjd
855,1059,171,0,ipjd
856,646,171,1,ipjd
857,991,171,2,ipjd
858,1044,171,3,ipjd
859,1192,171,4,ipjd
860,291,172,0,ipjd
861,454,172,1,ipjd
862,504,172,2,ipjd
863,887,172,3,ipjd
864,234,172,4,ipjd
865,684,173,0,ipjd
866,548,173,1,ipjd
867,958,173,2,ipjd
868,501,173,3,ipjd
869,245,173,4,ipjd
870,860,174,0,ipjd
871,598,174,1,ipjd
872,573,174,2,ipjd
873,854,174,3,ipjd
874,969,174,4,ipjd
875,1092,175,0,ipjd
876,120,175,1,ipjd
877,493,175,2,ipjd
878,347,175,3,ipjd
879,1037,175,4,ipjd
880,669,176,0,ipjd
881,388,176,1,ipjd
882,373,176,2,ipjd
883,703,176,3,ipjd
884,367,176,4,ipjd
885,1097,177,0,ipjd
886,856,177,1,ipjd
887,757,177,2,ipjd
888,145,177,3,ipjd
889,1117,177,4,ipjd
890,92,178,0,ipjd
891,53,178,1,ipjd
892,416,178,2,ipjd
893,529,178,3,ipjd
894,631,178,4,ipjd
895,1201,179,0,ipjd
896,976,179,1,ipjd
897,468,179,2,ipjd
898,521,179,3,ipjd
899,816,179,4,ipjd
900,509,180,0,ipjd
901,876,180,1,ipjd
902,706,180,2,ipjd
903,828,180,3,ipjd
904,333,180,4,ipjd
905,1104,181,0,ipjd
906,130,181,1,ipjd
907,100,181,2,ipjd
908,63,181,3,ipjd
909,8,181,4,ipjd
910,734,182,0,ipjd
911,927,182,1,ipjd
912,616,182,2,ipjd
913,1121,182,3,ipjd
914,634,182,4,ipjd
915,1198,183,0,ipjd
916,1107,183,1,ipjd
917,5,183,2,ipjd
918,881,183,3,ipjd
919,183,183,4,ipjd
920,868,184,0,ipjd
921,522,184,1,ipjd
922,936,184,2,ipjd
923,571,184,3,ipjd
924,594,184,4,ipjd
925,243,185,0,ipjd
926,530,185,1,ipjd
927,778,185,2,ipjd
928,1172,185,3,ipjd
929,601,185,4,ipjd
930,127,186,0,ipjd
931,949,186,1,ipjd
932,886,186,2,ipjd
933,376,186,3,ipjd
934,803,186,4,ipjd
935,466,187,0,ipjd
936,168,187,1,ipjd
937,108,187,2,ipjd
938,547,187,3,ipjd
939,831,187,4,ipjd
940,292,188,0,ipjd
941,1143,188,1,ipjd
942,822,188,2,ipjd
943,626,188,3,ipjd
944,423,188,4,ipjd
945,1177,189,0,ipjd
946,980,189,1,ipjd
947,703,189,2,ipjd
948,717,189,3,ipjd
949,482,189,4,ipjd
950,806,190,0,ipjd
951,960,190,1,ipjd
952,438,190,2,ipjd
953,756,190,3,ipjd
954,448,190,4,ipjd
955,1008,191,0,ipjd
956,717,191,1,ipjd
957,707,191,2,ipjd
958,274,191,3,ipjd
959,101,191,4,ipjd
960,471,192,0,ipjd
961,901,192,1,ipjd
962,1029,192,2,ipjd
963,438,192,3,ipjd
964,170,192,4,ipjd
965,378,193,0,ipjd
966,364,193,1,ipjd
967,1070,193,2,ipjd
968,777,193,3,ipjd
969,195,193,4,ipjd
970,1144,194,0,ipjd
971,934,194,1,ipjd
972,324,194,2,ipjd
973,1198,194,3,ipjd
974,349,194,4,ipjd
975,940,195,0,ipjd
976,1007,195,1,ipjd
977,1044,195,2,ipjd
978,350,195,3,ipjd
979,663,195,4,ipjd
980,906,196,0,ipjd
981,521,196,1,ipjd
982,682,196,2,ipjd
983,339,196,3,ipjd
984,734,196,4,ipjd
985,632,197,0,ipjd
986,1103,197,1,ipjd
987,514,197,2,ipjd
988,530,197,3,ipjd
989,826,197,4,ipjd
990,862,198,0,ipjd
991,1070,198,1,ipjd
992,1205,198,2,ipjd
993,547,198,3,ipjd
994,1008,198,4,ipjd
995,422,199,0,ipjd
996,1188,199,1,ipjd
997,13,199,2,ipjd
998,14,199,3,ipjd
999,696,199,4,ipjd
1000,619,200,0,ipjd
1001,237,200,1,ipjd
1002,475,200,2,ipjd
1003,855,200,3,ipjd
1004,1093,200,4,ipjd
1005,846,201,0,ipjd
1006,766,201,1,ipjd
1007,616,201,2,ipjd
1008,958,201,3,ipjd
1009,397,201,4,ipjd
1010,453,202,0,ipjd
1011,12,202,1,ipjd
1012,1169,202,2,ipjd
1013,221,202,3,ipjd
1014,262,202,4,ipjd
1015,964,203,0,ipjd
1016,158,203,1,ipjd
1017,1020,203,2,ipjd
1018,716,203,3,ipjd
1019,687,203,4,ipjd
1020,163,204,0,ipjd
1021,301,204,1,ipjd
1022,798,204,2,ipjd
1023,653,204,3,ipjd
1024,426,204,4,ipjd
1025,579,205,0,ipjd
1026,835,205,1,ipjd
1027,929,205,2,ipjd
1028,644,205,3,ipjd
1029,880,205,4,ipjd
1030,1096,206,0,ipjd
1031,1030,206,1,ipjd
1032,1177,206,2,ipjd
1033,813,206,3,ipjd
1034,621,206,4,ipjd
1035,998,207,0,ipjd
1036,830,207,1,ipjd
1037,447,207,2,ipjd
1038,1174,207,3,ipjd
1039,753,207,4,ipjd
1040,47,208,0,ipjd
1041,1110,208,1,ipjd
1042,978,208,2,ipjd
1043,36,208,3,ipjd
